index_type,trigger_mode,rows_base,run_no,chunk_count,chunk_size,affected_rows,trigger_rows,total_elapsed_ms,avg_elapsed_ms_per_row,measured_at
simple_btree,without_trigger,500000,2,100,10,1000,0,14.146000,0.01414600000000000000,2026-05-14 04:55:58.399462
simple_btree,without_trigger,500000,3,100,10,1000,0,12.805000,0.01280500000000000000,2026-05-14 04:55:58.412919
simple_btree,without_trigger,500000,4,100,10,1000,0,13.567000,0.01356700000000000000,2026-05-14 04:55:58.427184
simple_btree,without_trigger,500000,5,100,10,1000,0,12.048000,0.01204800000000000000,2026-05-14 04:55:58.4398
simple_btree,with_trigger,500000,1,100,10,1000,1000,19.247000,0.01924700000000000000,2026-05-14 04:56:00.561871
simple_btree,with_trigger,500000,2,100,10,1000,1000,20.507000,0.02050700000000000000,2026-05-14 04:56:00.584552
simple_btree,with_trigger,500000,3,100,10,1000,1000,21.358000,0.02135800000000000000,2026-05-14 04:56:00.606612
simple_btree,with_trigger,500000,4,100,10,1000,1000,20.817000,0.02081700000000000000,2026-05-14 04:56:00.628191
simple_btree,with_trigger,500000,5,100,10,1000,1000,22.117000,0.02211700000000000000,2026-05-14 04:56:00.651191
unique_btree,without_trigger,500000,1,100,10,1000,0,11.936000,0.01193600000000000000,2026-05-14 04:56:02.933118
unique_btree,without_trigger,500000,2,100,10,1000,0,12.309000,0.01230900000000000000,2026-05-14 04:56:02.946038
unique_btree,without_trigger,500000,3,100,10,1000,0,12.555000,0.01255500000000000000,2026-05-14 04:56:02.959237
unique_btree,without_trigger,500000,4,100,10,1000,0,13.930000,0.01393000000000000000,2026-05-14 04:56:02.97381
unique_btree,without_trigger,500000,5,100,10,1000,0,12.543000,0.01254300000000000000,2026-05-14 04:56:02.986901
unique_btree,with_trigger,500000,1,100,10,1000,1000,25.963000,0.02596300000000000000,2026-05-14 04:56:05.13136
unique_btree,with_trigger,500000,2,100,10,1000,1000,57.265000,0.05726500000000000000,2026-05-14 04:56:05.189639
unique_btree,with_trigger,500000,3,100,10,1000,1000,46.446000,0.04644600000000000000,2026-05-14 04:56:05.237113
unique_btree,with_trigger,500000,4,100,10,1000,1000,34.743000,0.03474300000000000000,2026-05-14 04:56:05.272879
unique_btree,with_trigger,500000,5,100,10,1000,1000,24.754000,0.02475400000000000000,2026-05-14 04:56:05.298378
